Map,Player,Kills,Deaths,ADR,KAST%,Rating,MatchID
Nuke,15631,22,19,75.1,69.0,1.08,2340420/evil-geniuses-vs-furia-esl-pro-league-season-11-north-america
Nuke,12553,22,20,77.9,65.5,1.01,2340420/evil-geniuses-vs-furia-esl-pro-league-season-11-north-america
Nuke,12521,17,24,76.2,69.0,0.88,2340420/evil-geniuses-vs-furia-esl-pro-league-season-11-north-america
Nuke,8565,14,17,45.1,58.6,0.79,2340420/evil-geniuses-vs-furia-esl-pro-league-season-11-north-america
Nuke,12822,16,24,66.2,51.7,0.78,2340420/evil-geniuses-vs-furia-esl-pro-league-season-11-north-america
Inferno,10981,25,12,77.0,77.8,1.45,2340287/og-vs-tyloo-esl-pro-league-season-11-europe
Inferno,10449,24,16,81.1,74.1,1.29,2340287/og-vs-tyloo-esl-pro-league-season-11-europe
Inferno,7168,20,16,91.7,77.8,1.28,2340287/og-vs-tyloo-esl-pro-league-season-11-europe
Inferno,9031,16,17,80.0,85.2,1.13,2340287/og-vs-tyloo-esl-pro-league-season-11-europe
Inferno,9816,12,17,49.3,70.4,0.87,2340287/og-vs-tyloo-esl-pro-league-season-11-europe
Inferno,8552,20,17,69.9,74.1,1.20,2340287/og-vs-tyloo-esl-pro-league-season-11-europe
Inferno,8605,19,20,74.6,66.7,0.93,2340287/og-vs-tyloo-esl-pro-league-season-11-europe
Inferno,7028,15,21,72.0,55.6,0.84,2340287/og-vs-tyloo-esl-pro-league-season-11-europe
Inferno,11188,14,21,52.8,70.4,0.81,2340287/og-vs-tyloo-esl-pro-league-season-11-europe
Inferno,10774,10,18,61.7,66.7,0.79,2340287/og-vs-tyloo-esl-pro-league-season-11-europe
Dust2,7168,20,15,100.1,72.0,1.39,2340287/og-vs-tyloo-esl-pro-league-season-11-europe
Dust2,10449,19,12,77.7,76.0,1.24,2340287/og-vs-tyloo-esl-pro-league-season-11-europe
Dust2,10981,16,14,49.9,72.0,0.97,2340287/og-vs-tyloo-esl-pro-league-season-11-europe
Dust2,9816,10,16,69.6,76.0,0.87,2340287/og-vs-tyloo-esl-pro-league-season-11-europe
Dust2,9031,13,18,58.8,64.0,0.77,2340287/og-vs-tyloo-esl-pro-league-season-11-europe
Dust2,8605,19,16,86.0,68.0,1.27,2340287/og-vs-tyloo-esl-pro-league-season-11-europe
Dust2,7028,17,17,77.8,68.0,1.03,2340287/og-vs-tyloo-esl-pro-league-season-11-europe
Dust2,8552,14,13,61.6,80.0,1.02,2340287/og-vs-tyloo-esl-pro-league-season-11-europe
Dust2,11188,10,16,46.7,76.0,0.81,2340287/og-vs-tyloo-esl-pro-league-season-11-europe
Dust2,10774,14,16,57.2,60.0,0.77,2340287/og-vs-tyloo-esl-pro-league-season-11-europe
Inferno,8183,28,16,95.3,80.8,1.53,2340108/faze-vs-tyloo-esl-pro-league-season-11-europe
Inferno,9216,24,13,75.9,80.8,1.40,2340108/faze-vs-tyloo-esl-pro-league-season-11-europe
Inferno,3741,12,14,74.8,73.1,1.10,2340108/faze-vs-tyloo-esl-pro-league-season-11-europe
Inferno,18053,12,14,56.0,76.9,0.95,2340108/faze-vs-tyloo-esl-pro-league-season-11-europe
Inferno,885,13,20,76.9,61.5,0.82,2340108/faze-vs-tyloo-esl-pro-league-season-11-europe
Inferno,8605,19,16,88.6,69.2,1.26,2340108/faze-vs-tyloo-esl-pro-league-season-11-europe
Inferno,8552,22,20,76.4,73.1,1.12,2340108/faze-vs-tyloo-esl-pro-league-season-11-europe
Inferno,10774,15,17,62.2,61.5,0.88,2340108/faze-vs-tyloo-esl-pro-league-season-11-europe
Inferno,11188,10,18,55.8,65.4,0.84,2340108/faze-vs-tyloo-esl-pro-league-season-11-europe
Inferno,7028,11,18,48.4,53.8,0.65,2340108/faze-vs-tyloo-esl-pro-league-season-11-europe
Mirage,9216,21,12,89.0,83.3,1.57,2340108/faze-vs-tyloo-esl-pro-league-season-11-europe
Mirage,18053,24,11,81.4,91.7,1.56,2340108/faze-vs-tyloo-esl-pro-league-season-11-europe
Mirage,885,18,16,81.5,87.5,1.28,2340108/faze-vs-tyloo-esl-pro-league-season-11-europe
Mirage,3741,20,18,84.8,75.0,1.22,2340108/faze-vs-tyloo-esl-pro-league-season-11-europe
Mirage,8183,13,16,80.8,66.7,1.04,2340108/faze-vs-tyloo-esl-pro-league-season-11-europe
Mirage,8605,15,20,84.3,54.2,0.86,2340108/faze-vs-tyloo-esl-pro-league-season-11-europe
Mirage,11188,16,18,65.8,62.5,0.85,2340108/faze-vs-tyloo-esl-pro-league-season-11-europe
Mirage,8552,15,19,70.5,62.5,0.85,2340108/faze-vs-tyloo-esl-pro-league-season-11-europe
Mirage,10774,16,19,81.4,62.5,0.83,2340108/faze-vs-tyloo-esl-pro-league-season-11-europe
Mirage,7028,11,20,51.3,62.5,0.65,2340108/faze-vs-tyloo-esl-pro-league-season-11-europe
Dust2,13230,29,16,117.4,79.2,1.67,2340359/cloud9-vs-copenhagen-flames-flashpoint-1
Dust2,13249,22,13,102.7,79.2,1.52,2340359/cloud9-vs-copenhagen-flames-flashpoint-1
Dust2,12713,15,9,57.7,75.0,1.20,2340359/cloud9-vs-copenhagen-flames-flashpoint-1
Dust2,11630,15,13,70.6,70.8,1.03,2340359/cloud9-vs-copenhagen-flames-flashpoint-1
Dust2,8711,8,13,40.3,70.8,0.74,2340359/cloud9-vs-copenhagen-flames-flashpoint-1
Dust2,10096,18,16,75.2,66.7,1.09,2340359/cloud9-vs-copenhagen-flames-flashpoint-1
Dust2,12018,17,19,79.4,66.7,1.06,2340359/cloud9-vs-copenhagen-flames-flashpoint-1
Dust2,8891,15,16,66.3,70.8,0.98,2340359/cloud9-vs-copenhagen-flames-flashpoint-1
Dust2,10610,10,20,54.6,54.2,0.64,2340359/cloud9-vs-copenhagen-flames-flashpoint-1
Dust2,13300,4,18,33.7,45.8,0.45,2340359/cloud9-vs-copenhagen-flames-flashpoint-1
Overpass,12713,39,29,94.9,85.4,1.40,2340359/cloud9-vs-copenhagen-flames-flashpoint-1
Overpass,13230,35,24,91.2,78.0,1.33,2340359/cloud9-vs-copenhagen-flames-flashpoint-1
Overpass,13249,25,25,58.4,73.2,0.99,2340359/cloud9-vs-copenhagen-flames-flashpoint-1
Overpass,11630,20,28,66.5,70.7,0.90,2340359/cloud9-vs-copenhagen-flames-flashpoint-1
Overpass,8711,24,28,65.0,63.4,0.85,2340359/cloud9-vs-copenhagen-flames-flashpoint-1
Overpass,13300,33,22,68.0,68.3,1.17,2340359/cloud9-vs-copenhagen-flames-flashpoint-1
Overpass,12018,29,37,91.9,68.3,1.08,2340359/cloud9-vs-copenhagen-flames-flashpoint-1
Overpass,10610,25,25,62.8,75.6,1.00,2340359/cloud9-vs-copenhagen-flames-flashpoint-1
Overpass,8891,24,28,70.9,73.2,0.99,2340359/cloud9-vs-copenhagen-flames-flashpoint-1
Overpass,10096,23,31,83.8,65.9,0.92,2340359/cloud9-vs-copenhagen-flames-flashpoint-1
Dust2,17609,16,17,81.5,66.7,1.02,2340585/tricked-vs-espada-sector-mostbet-season-2
Dust2,13843,15,19,76.2,66.7,0.96,2340585/tricked-vs-espada-sector-mostbet-season-2
Dust2,10993,13,20,49.9,54.2,0.73,2340585/tricked-vs-espada-sector-mostbet-season-2
Dust2,13170,13,20,51.6,62.5,0.66,2340585/tricked-vs-espada-sector-mostbet-season-2
Dust2,10938,9,23,53.4,45.8,0.55,2340585/tricked-vs-espada-sector-mostbet-season-2
Dust2,17306,30,10,100.0,91.7,1.92,2340585/tricked-vs-espada-sector-mostbet-season-2
Dust2,17305,21,15,92.0,70.8,1.30,2340585/tricked-vs-espada-sector-mostbet-season-2
Dust2,9081,19,13,71.0,91.7,1.24,2340585/tricked-vs-espada-sector-mostbet-season-2
Dust2,8125,14,14,80.6,79.2,1.21,2340585/tricked-vs-espada-sector-mostbet-season-2
Dust2,19673,15,14,76.8,75.0,1.14,2340585/tricked-vs-espada-sector-mostbet-season-2
Train,10938,29,21,96.6,73.3,1.38,2340585/tricked-vs-espada-sector-mostbet-season-2
Train,13843,23,19,83.0,66.7,1.21,2340585/tricked-vs-espada-sector-mostbet-season-2
Train,17609,22,23,80.6,80.0,1.09,2340585/tricked-vs-espada-sector-mostbet-season-2
Train,10993,13,24,52.2,63.3,0.70,2340585/tricked-vs-espada-sector-mostbet-season-2
Train,13170,13,22,45.7,60.0,0.65,2340585/tricked-vs-espada-sector-mostbet-season-2
Train,17305,30,19,111.6,83.3,1.62,2340585/tricked-vs-espada-sector-mostbet-season-2
Train,8125,23,22,81.9,86.7,1.27,2340585/tricked-vs-espada-sector-mostbet-season-2
Train,19673,20,20,74.2,63.3,0.93,2340585/tricked-vs-espada-sector-mostbet-season-2
Train,17306,18,21,63.3,56.7,0.92,2340585/tricked-vs-espada-sector-mostbet-season-2
Train,9081,17,18,57.1,70.0,0.91,2340585/tricked-vs-espada-sector-mostbet-season-2
Train,18432,20,21,81.2,63.3,1.09,2340534/big-chillin-vs-faint-esea-advanced-season-33-north-america
Train,18629,22,20,78.9,66.7,1.06,2340534/big-chillin-vs-faint-esea-advanced-season-33-north-america
Train,16665,21,21,75.0,63.3,1.00,2340534/big-chillin-vs-faint-esea-advanced-season-33-north-america
Train,17494,17,19,59.1,63.3,0.93,2340534/big-chillin-vs-faint-esea-advanced-season-33-north-america
Train,15047,15,21,55.6,60.0,0.74,2340534/big-chillin-vs-faint-esea-advanced-season-33-north-america
Train,15523,24,20,80.8,80.0,1.25,2340534/big-chillin-vs-faint-esea-advanced-season-33-north-america
Train,16902,20,18,72.7,63.3,1.16,2340534/big-chillin-vs-faint-esea-advanced-season-33-north-america
Train,16652,18,18,80.9,70.0,1.05,2340534/big-chillin-vs-faint-esea-advanced-season-33-north-america
Train,17097,22,19,73.6,60.0,0.98,2340534/big-chillin-vs-faint-esea-advanced-season-33-north-america
Train,19832,17,20,61.9,63.3,0.89,2340534/big-chillin-vs-faint-esea-advanced-season-33-north-america
Vertigo,16665,29,18,101.2,70.0,1.43,2340534/big-chillin-vs-faint-esea-advanced-season-33-north-america
Vertigo,18629,24,19,78.3,73.3,1.20,2340534/big-chillin-vs-faint-esea-advanced-season-33-north-america
Vertigo,15047,26,20,92.9,63.3,1.20,2340534/big-chillin-vs-faint-esea-advanced-season-33-north-america
Vertigo,17494,16,16,68.3,73.3,1.02,2340534/big-chillin-vs-faint-esea-advanced-season-33-north-america
Vertigo,18432,11,18,54.9,70.0,0.84,2340534/big-chillin-vs-faint-esea-advanced-season-33-north-america
Vertigo,17097,30,22,105.7,66.7,1.34,2340534/big-chillin-vs-faint-esea-advanced-season-33-north-america
Vertigo,16902,18,22,62.1,63.3,0.92,2340534/big-chillin-vs-faint-esea-advanced-season-33-north-america
Vertigo,15523,17,24,84.0,56.7,0.91,2340534/big-chillin-vs-faint-esea-advanced-season-33-north-america
Vertigo,16652,15,20,63.5,66.7,0.90,2340534/big-chillin-vs-faint-esea-advanced-season-33-north-america
Vertigo,19832,11,19,41.3,63.3,0.62,2340534/big-chillin-vs-faint-esea-advanced-season-33-north-america
